TimeStamp,Throttle,pitchSP,pitchPV,pitchOP
128752416576189713,18.400000000000002,0.0063999999999999994,3.2660869565217396,-10
128752416576464320,18.800000000000001,0.0063999999999999994,2.977391304347826,-9
128752416576738815,18.400000000000002,0.0110592,2.5391304347826091,-8
128752416577012082,18.400000000000002,0.0063999999999999994,1.9756521739130435,-6
128752416577489435,18.400000000000002,0.0063999999999999994,0.8034782608695652,-2
128752416578716675,18.800000000000001,0.0110592,-2.1565217391304348,7
128752416578990396,18.800000000000001,0.0063999999999999994,-2.7443478260869565,8
128752416579309220,18.400000000000002,0.0063999999999999994,-3.1652173913043482,10
128752416579583425,18.400000000000002,0.0063999999999999994,-3.5373913043478264,11
128752416579857607,18.400000000000002,0.0063999999999999994,-3.7704347826086959,12
128752416580132112,18.400000000000002,0.0063999999999999994,-3.9165217391304346,12
128752416580407180,18.400000000000002,0.0032767999999999999,-3.9165217391304346,12
128752416580680760,18.400000000000002,0.0013824,-3.8226086956521739,12
128752416580953670,18.400000000000002,5.1199999999999998e-05,-3.5791304347826083,11
128752416581228292,18.400000000000002,0.0013824,-3.2521739130434781,10
128752416581502076,18.400000000000002,0.0013824,-2.8521739130434787,9
128752416581774938,18.400000000000002,0.0013824,-2.3652173913043475,7
128752416582048701,18.400000000000002,0.0013824,-1.808695652173913,5
128752416582322320,18.400000000000002,0.0063999999999999994,-1.2626086956521738,3
128752416582638408,18.400000000000002,0.0063999999999999994,-0.68173913043478263,2
128752416582913755,18.400000000000002,0.0063999999999999994,-0.21217391304347821,0
128752416583188392,18.400000000000002,0.0110592,0.21565217391304348,0
128752416583459178,18.800000000000001,0.0063999999999999994,0.58086956521739141,-1
128752416583733617,18.400000000000002,0.0063999999999999994,0.84173913043478255,-2
128752416584007769,18.400000000000002,0.0110592,1.057391304347826,-3
128752416584279281,18.400000000000002,0.0063999999999999994,1.2,-3
128752416584550495,18.400000000000002,0.0063999999999999994,1.2278260869565216,-3
128752416584824531,18.400000000000002,0.0110592,1.1895652173913043,-3
128752416585097306,18.400000000000002,0.0063999999999999994,1.0295652173913044,-3
128752416585370452,18.400000000000002,0.0110592,0.84869565217391307,-2
128752416585642438,18.400000000000002,0.0110592,0.67130434782608694,-2
128752416585914405,18.400000000000002,0.0110592,0.39652173913043476,-1
128752416586187276,18.400000000000002,0.0063999999999999994,0.041739130434782612,0
128752416586501453,18.400000000000002,0.0110592,-0.32695652173913042,1
128752416586775177,18.400000000000002,0.0063999999999999994,-0.59478260869565214,1
128752416587048914,18.400000000000002,0.0063999999999999994,-0.96347826086956523,3
128752416587322306,18.800000000000001,0.0063999999999999994,-1.248695652173913,4
128752416587597213,18.400000000000002,0.0063999999999999994,-1.4921739130434784,4
128752416587872245,18.400000000000002,0.0110592,-1.7008695652173913,5
128752416588145408,18.400000000000002,0.0063999999999999994,-1.8608695652173912,5
128752416588420418,18.400000000000002,0.0110592,-1.9547826086956521,6
128752416588694459,18.400000000000002,0.0063999999999999994,-1.9652173913043478,6
128752416588968591,18.400000000000002,0.0063999999999999994,-1.9756521739130435,6
128752416589243587,18.400000000000002,0.0063999999999999994,-1.9339130434782608,6
128752416589518727,18.800000000000001,0.0110592,-1.8226086956521739,5
128752416589792636,18.400000000000002,0.0110592,-1.6660869565217391,5
128752416590109700,18.400000000000002,0.0110592,-1.4469565217391305,4
128752416590382613,18.400000000000002,0.0110592,-1.2452173913043478,4
128752416590655415,18.400000000000002,0.0110592,-1.0191304347826087,3
128752416590928647,18.400000000000002,0.0110592,-0.79304347826086952,2
128752416591202048,18.400000000000002,0.0063999999999999994,-0.58782608695652172,1
128752416591475819,18.400000000000002,0.0063999999999999994,-0.39652173913043476,1
128752416591750482,18.400000000000002,0.0110592,-0.24347826086956526,0
128752416592023854,18.400000000000002,0.0063999999999999994,-0.10086956521739132,0
128752416592298840,18.400000000000002,0.0110592,0.017391304347826098,0
128752416592569695,22,0.0063999999999999994,0.06956521739130439,0
128752416592837221,26,0.0110592,0.086956521739130488,0
128752416593102538,27.600000000000001,0.0110592,0.017391304347826098,0
128752416593373436,27.600000000000001,0.0063999999999999994,-0.034782608695652195,0
128752416594644548,29.600000000000001,0.0110592,-0.65043478260869558,2
128752416594918353,29.600000000000001,0.0110592,-0.82782608695652171,2
128752416595191710,30.400000000000002,0.0063999999999999994,-0.99826086956521731,3
128752416595466346,31.600000000000001,0.0063999999999999994,-1.1339130434782607,3
128752416595740832,33.600000000000001,0.0063999999999999994,-1.2521739130434781,4
128752416596015352,35.600000000000001,0.0110592,-1.3217391304347825,4
128752416596288293,37.600000000000001,0.0110592,-1.2278260869565218,3
128752416596561533,39.600000000000001,0.0110592,-1.1060869565217391,3
128752416596833869,41.600000000000001,0.0063999999999999994,-1.0504347826086957,3
128752416597107483,41.200000000000003,0.0110592,-0.79652173913043478,2
128752416597380560,41.200000000000003,0.0110592,-0.76521739130434785,2
128752416597654212,41.600000000000001,0.0063999999999999994,-0.57391304347826089,1
128752416597929137,41.200000000000003,0.0063999999999999994,-0.29217391304347823,0
128752416598247786,41.600000000000001,0.0063999999999999994,-0.22608695652173916,0
128752416598522820,41.600000000000001,0.0063999999999999994,-0.32000000000000001,1
128752416598797487,41.200000000000003,0.0110592,-0.42782608695652175,1
128752416599070823,41.600000000000001,0.0110592,-0.25043478260869567,0
128752416599344178,41.600000000000001,0.0063999999999999994,-0.5043478260869565,1
128752416599618730,41.600000000000001,0.0063999999999999994,-0.87652173913043474,2
128752416599893382,41.200000000000003,0.0110592,-0.81043478260869561,2
128752416600166716,41.600000000000001,0.0063999999999999994,-0.79652173913043478,2
128752416600441350,41.200000000000003,0.0110592,-1.0991304347826087,3
128752416600714595,41.600000000000001,0.0110592,-1.3495652173913042,4
128752416600988096,42.400000000000006,0.0110592,-1.3634782608695653,4
128752416601261020,43.200000000000003,0.0110592,-1.2452173913043478,4
128752416601534258,44,0.0110592,-1.0434782608695652,3
128752416601845499,46,0.0063999999999999994,-0.88,2
128752416602113903,46,0.0110592,-0.65391304347826085,1
128752416602382611,46,0.0063999999999999994,-0.77217391304347827,2
128752416602652615,46,0.0063999999999999994,-0.82086956521739129,2
128752416602922608,46,0.0063999999999999994,-0.77913043478260868,2
128752416603192522,46,0.0063999999999999994,-0.79652173913043478,2
128752416603462525,46,0.0110592,-0.7860869565217391,2
128752416603731129,46,0.0063999999999999994,-0.37565217391304345,1
128752416604001100,45.600000000000001,0.0063999999999999994,-0.13217391304347825,0
128752416604275702,46,0.0110592,-0.13913043478260867,0
128752416604544361,46,0.0063999999999999994,-0.31652173913043474,0
128752416604814333,46,0.0063999999999999994,-0.60869565217391308,1
128752416605084294,46,0.0110592,-0.88347826086956516,2
128752416605353269,46,0.0110592,-1.1513043478260869,3
128752416605665913,46,0.0063999999999999994,-1.0817391304347825,3
128752416605936357,46,0.0063999999999999994,-1.2139130434782608,3
128752416606206191,46,0.0063999999999999994,-1.3808695652173912,4
128752416606476048,46,0.0110592,-1.5791304347826087,5
128752416606744605,46,0.0110592,-1.5965217391304347,5
128752416607012286,45.600000000000001,0.0063999999999999994,-1.3008695652173912,4
128752416607286792,46,0.0063999999999999994,-1.1478260869565218,4
128752416607556642,46,0.0063999999999999994,-0.81391304347826088,2
128752416607826628,46,0.0110592,-0.60521739130434782,2
128752416608095333,45.600000000000001,0.0063999999999999994,-0.20869565217391306,0
128752416608369930,45.600000000000001,0.0063999999999999994,-0.038260869565217348,0
128752416608644728,46,0.0110592,0.12173913043478257,0
128752416608911464,46,0.0063999999999999994,0.052173913043478293,0
128752416609178068,46,0.0063999999999999994,0.055652173913043446,0
128752416609488759,46,0.0063999999999999994,-0.39999999999999997,1
128752416609759157,46,0.0110592,-0.37565217391304345,1
128752416610027855,46,0.0063999999999999994,-0.41391304347826086,1
128752416610297925,46,0.0110592,-0.62956521739130433,1
128752416610565717,46,0.0063999999999999994,-1.0539130434782609,3
128752416611802371,46,0.0063999999999999994,-1.9304347826086956,6
128752416612072246,46,0.0110592,-1.8782608695652174,6
128752416612339942,46,0.0110592,-1.8121739130434782,6
128752416612607692,45.600000000000001,0.0110592,-1.5930434782608696,5
128752416612881221,46,0.0063999999999999994,-1.1965217391304348,4
128752416613151057,46,0.0063999999999999994,-0.87652173913043474,3
128752416613420168,46,0.0110592,-0.61913043478260865,2
128752416613688906,45.600000000000001,0.0063999999999999994,-0.20869565217391306,1
128752416613963526,46,0.0063999999999999994,0.23652173913043484,0
128752416614230622,46,0.0110592,0.34086956521739142,0
128752416614539687,46,0.0063999999999999994,0.39999999999999991,-1
128752416614808583,46,0.0063999999999999994,0.23652173913043484,0
128752416615076025,46,0.0110592,0.14956521739130435,0
128752416615342106,46,0.0063999999999999994,0.17391304347826086,0
128752416615609782,46,0.0110592,0.33043478260869574,-1
128752416615877091,45.600000000000001,0.0063999999999999994,0.045217391304347876,0
128752416616149226,46,0.0063999999999999994,-0.47652173913043477,1
128752416616418902,46,0.0063999999999999994,-1.0921739130434782,3
128752416616688457,46,0.0110592,-1.6034782608695652,5
128752416616956130,46,0.0063999999999999994,-1.8469565217391304,6
128752416617225072,46,0.0110592,-1.8886956521739131,6
128752416617493646,46,0.0063999999999999994,-1.8330434782608696,6
128752416617763488,46,0.0063999999999999994,-1.7913043478260871,6
128752416618033328,46,0.0110592,-1.3078260869565217,4
128752416618344841,46,0.0063999999999999994,-1.6243478260869564,5
128752416618614856,46,0.0063999999999999994,-1.2869565217391306,4
128752416618884709,46,0.0063999999999999994,-1.057391304347826,3
128752416619154430,46,0.0063999999999999994,-0.8973913043478261,3
128752416619423123,46,0.0110592,-0.57391304347826089,2
128752416619690948,46,0.0063999999999999994,-0.26434782608695651,1
128752416619960668,46,0.0110592,-0.16695652173913045,0
128752416620229367,46,0.0063999999999999994,-0.16347826086956518,0
128752416620499501,46,0.0063999999999999994,-0.031304347826086931,0
128752416620768729,46,0.0063999999999999994,0.13913043478260867,0
128752416621035804,45.600000000000001,0.0063999999999999994,0.29217391304347817,-1
128752416621309955,46,0.0063999999999999994,-0.017391304347826098,0
128752416621580102,46,0.0063999999999999994,-0.35130434782608694,0
128752416621850060,46,0.0063999999999999994,-0.78260869565217395,2
128752416622120051,46,0.0110592,-1.2695652173913043,4
128752416622431582,46,0.0063999999999999994,-1.3043478260869565,4
128752416622701913,46,0.0063999999999999994,-1.4608695652173913,4
128752416622971741,46,0.0063999999999999994,-1.6973913043478261,5
128752416623240673,46,0.0063999999999999994,-1.8956521739130434,6
128752416623510195,46,0.0110592,-2.048695652173913,6
128752416623778617,46,0.0063999999999999994,-1.8921739130434783,6
128752416624048432,46,0.0110592,-1.5547826086956522,5
128752416624316385,46,0.0110592,-1.2939130434782609,4
128752416624585233,46,0.0063999999999999994,-1.0608695652173914,3
128752416624855053,46,0.0063999999999999994,-0.62260869565217392,2
128752416625124145,46,0.0063999999999999994,-0.26086956521739124,1
128752416625394144,46,0.0110592,-0.14608695652173909,0
128752416625662834,46,0.0110592,-0.041739130434782612,0
128752416625931669,46,0.0063999999999999994,0.222608695652174,0
128752416626241358,46,0.0063999999999999994,-0.062608695652173862,0
128752416626511905,45.600000000000001,0.0110592,-0.14956521739130435,0
128752416626785261,46,0.0063999999999999994,-0.24347826086956526,1
128752416627055258,46,0.0063999999999999994,-0.41739130434782606,1
128752416627324370,46,0.0063999999999999994,-0.59130434782608698,2
128752416627594378,46,0.0110592,-0.68173913043478263,2
128752416627863082,46,0.0063999999999999994,-0.72347826086956524,2
128752416628131875,46,0.0110592,-0.81739130434782603,2
128752416628399687,46,0.0110592,-1.2730434782608695,3
128752416628668230,46,0.0032767999999999999,-1.7217391304347824,5
128752416628938155,45.600000000000001,0.0063999999999999994,-2.0139130434782606,6
128752416630164625,46,-0.0063999999999999994,-1.5339130434782609,5
128752416630437156,45.600000000000001,-0.068147199999999991,-1.1582608695652175,3
128752416630712947,45.600000000000001,-0.1404928,-0.82434782608695656,2
128752416631031663,46,-0.20971519999999999,0.51130434782608702,-2
128752416631303370,46,-0.25154559999999998,0.51478260869565218,-2
128752416631575202,46,-0.29859839999999999,0.43130434782608695,-2
128752416631846502,46,-0.29859839999999999,0.3756521739130434,-2
128752416632118224,46,-0.29859839999999999,0.10782608695652174,-1
128752416632390376,46,-0.35118079999999996,-0.35478260869565215,0
128752416632662738,46,-0.47416319999999995,-0.92173913043478262,1
128752416632935257,46,-0.47416319999999995,-1.3704347826086956,3
128752416633207460,45.600000000000001,-0.40959999999999996,-1.7356521739130435,4
128752416633484336,45.600000000000001,-0.35118079999999996,-1.8400000000000001,5
128752416633760860,46,-0.29859839999999999,-1.8782608695652174,5
128752416634033066,46,-0.40959999999999996,-1.5826086956521739,3
128752416634305212,46,-0.40959999999999996,-1.3599999999999999,2
128752416634619717,46,-0.54517759999999993,-1.9199999999999999,4
128752416634892036,46,-0.62295040000000002,-1.76,3
128752416635162034,46,-0.62295040000000002,-1.568695652173913,3
128752416635434113,46,-0.54517759999999993,-1.1895652173913043,2
128752416635705529,46,-0.54517759999999993,-0.768695652173913,0
128752416636967916,46,-0.8998912,-0.74434782608695649,0
128752416637238628,45.600000000000001,-1.1239424,-0.56695652173913036,-1
128752416637516368,46,-1.0077696,-0.60173913043478255,-1
128752416637788258,46,-1.0077696,-0.62260869565217392,-1
128752416638061042,46,-0.8998912,-0.97739130434782606,0
128752416638331736,46,-1.0077696,-1.5408695652173914,1
128752416638602856,46,-1.0077696,-2.052173913043478,3
128752416638872380,46,-1.1239424,-2.2852173913043479,4
128752416639142947,45.600000000000001,-1.2487168,-2.1947826086956521,3
128752416639462381,46,-1.2487168,-2.3686956521739129,3
128752416639732503,46,-1.2487168,-2.2713043478260868,3
128752416640002991,46,-1.2487168,-2.1356521739130434,3
128752416640273537,46,-1.2487168,-2.034782608695652,2
128752416640543061,46,-1.2487168,-1.826086956521739,2
128752416640812557,46,-1.2487168,-1.4260869565217391,0
128752416641083066,46,-1.2487168,-1.0156521739130435,0
128752416641352697,46,-1.2487168,-0.81043478260869561,-1
128752416641625460,46,-1.2487168,-0.7860869565217391,-1
128752416641897233,46,-1.2487168,-0.81043478260869561,-1
128752416642170010,45.600000000000001,-1.2487168,-0.87304347826086959,-1
128752416642446537,46,-1.3823999999999999,-0.99130434782608701,-1
128752416642720531,46,-1.3823999999999999,-1.2104347826086956,0
128752416642992260,46,-1.5252991999999999,-1.5130434782608697,0
128752416643306518,46,-1.6777215999999999,-1.4017391304347826,-1
128752416643580189,46,-1.8399744,-1.7286956521739132,0
128752416643849946,46,-1.8399744,-2.0382608695652173,0
128752416644120468,46,-2.0123647999999998,-2.1669565217391304,0
128752416644392210,46,-2.0123647999999998,-2.0800000000000001,0
128752416644663964,46,-1.8399744,-1.8991304347826088,0
128752416644934788,46,-1.6777215999999999,-1.7878260869565217,0
128752416645205335,46,-1.6777215999999999,-1.8991304347826088,0
128752416645476464,46,-1.6777215999999999,-2.2086956521739127,1
128752416645747631,46,-1.8399744,-2.3860869565217389,1
128752416646018178,46,-1.8399744,-2.5913043478260871,2
128752416646288758,46,-1.3823999999999999,-2.493913043478261,3
128752416646560371,46,-1.0077696,-2.1530434782608694,3
128752416646830050,46,-0.8998912,-1.7913043478260871,2
128752416647143821,46,-0.79999999999999993,-1.9721739130434783,3
128752416647415272,46,-0.62295040000000002,-1.6521739130434783,3
128752416647687751,45.600000000000001,-0.47416319999999995,-1.3913043478260869,3
128752416647964638,46,-0.29859839999999999,-1.1513043478260869,2
128752416648235940,45.600000000000001,-0.026214399999999999,-0.69913043478260872,2
128752416648512586,46,-0.00040959999999999998,-0.34086956521739131,0
128752416648784745,45.600000000000001,0.0063999999999999994,0.020869565217391362,0
128752416650019280,45.600000000000001,0.0063999999999999994,0.15652173913043477,0
128752416650290439,46,0.0063999999999999994,0.041739130434782612,0
128752416650558235,46,0.0032767999999999999,-0.13913043478260867,0
128752416650827348,46,0.051199999999999996,-0.25739130434782609,1
128752416651097215,46,0.0032767999999999999,-0.19478260869565212,0
128752416651365709,46,0.0063999999999999994,0.097391304347826058,0
128752416651675393,46,0.0063999999999999994,-0.27130434782608692,1
128752416651944912,45.600000000000001,0.0063999999999999994,-0.07999999999999996,0
128752416652219541,46,0.0063999999999999994,-0.093913043478260905,0
128752416652489354,46,0.0063999999999999994,-0.22260869565217389,0
128752416652758423,46.800000000000004,0.0063999999999999994,-0.76521739130434785,2
128752416653031883,46,0.0063999999999999994,-1.0191304347826087,3
128752416653301735,46,0.0063999999999999994,-1.231304347826087,4
128752416653571466,45.600000000000001,0.0032767999999999999,-1.1652173913043478,4
128752416653845055,46,0.0063999999999999994,-0.99478260869565216,3
128752416654115027,45.600000000000001,0.0032767999999999999,-0.82434782608695656,2
128752416654389078,45.600000000000001,0.0063999999999999994,-0.64000000000000001,2
128752416654663727,46,0.0063999999999999994,-0.46608695652173909,1
128752416654933985,46,0.0063999999999999994,-0.034782608695652195,0
128752416655203213,46,0.0063999999999999994,0.27478260869565219,-1
128752416655515929,45.600000000000001,0.051199999999999996,-0.041739130434782612,0
128752416655791357,46,0.35118079999999996,0.111304347826087,0
128752416656057965,46,1.1239424,0.090434782608695641,3
128752416656323468,46,2.3887871999999999,-0.062608695652173862,7
128752416656593547,46,3.5287552,-0.23304347826086957,11
128752416656862214,46,6.0236288,-0.31652173913043474,20
128752416657130862,46,6.7917312000000001,-0.37217391304347824,22
128752416657400479,45.600000000000001,6.7917312000000001,0.027826086956521778,21
128752416657672272,45.600000000000001,6.7917312000000001,1.8504347826086958,15
128752416657944123,46,4.6655999999999995,4.1913043478260876,0
128752416658211376,46,3.2767999999999997,4.5043478260869572,-3
128752416658479746,46,2.0123647999999998,4.1530434782608694,-5
128752416658748410,46,1.3823999999999999,6.3234782608695657,-15
128752416659017720,46,0.1124864,7.8399999999999999,-25
128752416659328714,46,0.0063999999999999994,5.9791304347826086,-17
128752416659598825,46,0.0110592,5.0991304347826087,-15
128752416659866671,46,0.0032767999999999999,4.2921739130434782,-13
128752416661125579,46,0.0110592,-4.7826086956521738,15
128752416661393281,46,0.0110592,-7.2034782608695647,24
128752416661660986,46,0.0110592,-8.6817391304347833,28
128752416661929593,46,0.0110592,-9.2799999999999994,29
128752416662198202,46,0.0063999999999999994,-8.8069565217391297,27
128752416662468111,46,0.0110592,-8.0660869565217386,25
128752416662737288,46,0.0063999999999999994,-7.6869565217391305,25
128752416663007169,46,0.0063999999999999994,-5.0330434782608693,16
128752416663277067,46,0.0063999999999999994,-1.6452173913043477,4
128752416663546642,46,0.0110592,0.60869565217391308,-2
128752416663814856,46,0.0110592,3.3426086956521743,-11
128752416664082978,46,0.0063999999999999994,3.3495652173913042,-9
128752416664396390,46,0.0063999999999999994,6.5982608695652178,-22
128752416664666350,46,0.0110592,6.9669565217391307,-22
128752416664934505,46,0.0063999999999999994,5.6000000000000005,-17
128752416665203932,46,0.0110592,3.7739130434782613,-11
128752416666461235,45.600000000000001,0.0110592,-4.6573913043478257,15
128752416666734511,45.600000000000001,0.0110592,-6.1008695652173914,20
128752416667006622,45.600000000000001,0.0110592,-6.2052173913043474,19
128752416667279878,46,0.0110592,-6.2226086956521733,19
128752416667547566,45.600000000000001,0.0110592,-6.3165217391304349,19
128752416667820821,46,0.0110592,-5.4852173913043476,17
128752416668089429,46,0.0110592,-4.16695652173913,12
128752416668356888,46,0.0063999999999999994,-3.9373913043478259,13
128752416668626791,46,0.0110592,-3.2556521739130435,11
128752416669861560,45.600000000000001,0.0110592,2.2156521739130435,-5
128752416670177296,46,0.0063999999999999994,7.5269565217391303,-25
128752416670447315,46,0.0110592,6.7652173913043478,-21
128752416670715413,46,0.0063999999999999994,6.3234782608695657,-19
128752416670984848,46,0.0110592,4.7478260869565219,-14
128752416671252091,46,0.0063999999999999994,3.1060869565217395,-9
128752416671521455,46,0.0063999999999999994,1.5304347826086955,-4
128752416671789970,45.600000000000001,0.0063999999999999994,0.54608695652173922,-1
128752416672064110,46,0.0110592,-0.4869565217391304,0
128752416672331766,46,0.0063999999999999994,-2.3095652173913042,7
128752416672601580,46,0.0063999999999999994,-3.9617391304347827,12
128752416672871455,46,0.0110592,-4.7165217391304344,15
128752416673139563,46,0.0110592,-4.8208695652173912,15
128752416673407291,46,0.0110592,-4.5739130434782611,14
128752416673676425,46,0.0110592,-3.9026086956521739,11
128752416673945036,45.600000000000001,0.0063999999999999994,-2.9391304347826086,8
128752416674263687,46,0.0063999999999999994,-3.6104347826086958,12
128752416674533164,46,0.0110592,-2.6817391304347824,8
128752416674800846,46,0.0110592,-1.0643478260869565,3
128752416675068514,46,0.0110592,0.91826086956521746,-3
128752416675336691,46,0.0110592,2.2504347826086954,-8
128752416675603855,46,0.0063999999999999994,2.7826086956521738,-9
128752416675872315,45.600000000000001,0.0110592,2.5739130434782611,-8
128752416676145120,46,0.0063999999999999994,1.728695652173913,-5
128752416676414389,45.600000000000001,0.0110592,0.98086956521739133,-3
128752416676687276,45.600000000000001,0.0110592,0.70260869565217399,-2
128752416676960216,46,0.0063999999999999994,-0.10782608695652174,0
128752416677230541,45.600000000000001,0.0110592,-0.77217391304347827,2
128752416677503938,46,0.0110592,-1.2521739130434781,4
128752416677771591,46,0.0110592,-1.6417391304347826,5
128752416678084258,45.600000000000001,0.0110592,-1.9095652173913042,6
128752416678358190,46,0.0110592,-2.034782608695652,6
128752416678625709,46,0.0063999999999999994,-2.1043478260869568,6
128752416678894610,45.600000000000001,0.0063999999999999994,-2.1878260869565218,6
128752416679169082,45.600000000000001,0.0063999999999999994,-2.1808695652173915,6
128752416679443591,45.600000000000001,0.0063999999999999994,-1.7321739130434781,5
128752416679718097,45.600000000000001,0.0110592,-1.3321739130434782,4
128752416679990430,46,0.0063999999999999994,-1.008695652173913,3
128752416680259252,46.400000000000006,0.0110592,-0.68521739130434778,2
128752416680532589,45.600000000000001,0.0110592,-0.097391304347826058,0
128752416680806096,46,0.0110592,0.21565217391304348,0
128752416681071331,46,0.0110592,0.12173913043478257,0
128752416681337781,46,0.0110592,0.21565217391304348,0
128752416681603898,46,0.0110592,0.41043478260869559,0
128752416681913975,46,0.0110592,0.27826086956521734,0
128752416682180574,46,0.0110592,0.28869565217391302,0
128752416682445478,46,0.0063999999999999994,0.2573913043478262,0
128752416682712128,45.600000000000001,0.0110592,0.23999999999999999,0
128752416682982860,46,0.0063999999999999994,0.086956521739130488,0
128752416683250348,46,0.0110592,-0.090434782608695641,0
128752416683519175,46,0.0063999999999999994,-0.37565217391304345,1
128752416683789142,46,0.0110592,-0.83478260869565213,2
128752416684057828,46,0.0110592,-1.4017391304347826,4
128752416684325490,45.600000000000001,0.0063999999999999994,-1.5930434782608696,5
128752416684600182,46,0.0063999999999999994,-1.6347826086956521,5
128752416684870016,46,0.0110592,-1.3391304347826087,4
128752416685137684,46,0.0110592,-0.98086956521739133,2
128752416685405474,46,0.0063999999999999994,-0.93565217391304345,2
128752416685675431,46,0.0063999999999999994,-0.83130434782608698,2
128752416685988560,45.600000000000001,0.0110592,-0.9321739130434783,3
128752416686262180,46,0.0063999999999999994,-0.77565217391304342,2
128752416686532190,46,0.0110592,-0.42434782608695654,1
128752416686800000,46,0.0110592,-0.37565217391304345,0
128752416687068386,46,0.0063999999999999994,-0.52521739130434786,1
128752416688473778,46,0.0063999999999999994,-0.84521739130434781,2
128752416688743756,46,0.0063999999999999994,-1.231304347826087,3
128752416689013721,46,0.0063999999999999994,-1.5165217391304346,5
128752416689282637,46,0.0063999999999999994,-1.4573913043478259,5
128752416689551595,46,0.0063999999999999994,-1.2104347826086956,4
128752416689820535,45.600000000000001,0.0063999999999999994,-0.99478260869565216,3
128752416690095186,45.600000000000001,0.0063999999999999994,-0.86608695652173906,2
128752416690370406,45.600000000000001,0.0063999999999999994,-0.82086956521739129,2
128752416690645050,45.600000000000001,0.0063999999999999994,-0.41043478260869565,1
128752416690962795,46,0.0063999999999999994,-0.84521739130434781,3
128752416691232541,46,0.0063999999999999994,-0.63652173913043475,2
128752416691502545,46,0.0063999999999999994,-0.51826086956521733,1
128752416691772535,46,0.0063999999999999994,-0.4869565217391304,1
128752416692042406,46,0.0063999999999999994,-0.38260869565217392,1
128752416692311653,46,0.0110592,-0.21913043478260863,0
128752416692579766,45.600000000000001,0.0063999999999999994,-0.21913043478260863,0
128752416692854383,46,0.0063999999999999994,-0.44869565217391305,1
128752416693124328,46,0.0063999999999999994,-0.90434782608695652,2
